user_id,parent_asin,datetime,rating,title,text,session_interaction_count,time_delta_seconds,is_returned
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B07W4HKQFM,44:56.5,4,Cute anklet,"This anklet was very nice. It is great for a cruise or just a day out. It looks just like the picture. It's not too big, but it's recognizable. It was easy to put on. It was comfortable to wear. The clasp worked fine. It felt fine. I liked it and would recommend it.",158,115972.599,0
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B087JD63ZV,00:51.2,5,Pretty dress,"This is a cute dress. I liked it. I thought it was flattering. I thought the fit was pretty good. I thought that it was unique and looked good.<br /><br />The dress was relatively comfortable. The fit was okay. It wasn't too hot, which for me is important since we live in Florida.<br /><br />It wasn't too hard to clean. I thought it seemed trendy. It felt durable and the fabric was relatively soft. It would work in a wide variety of settings.<br /><br />It was as described and I would recommend it.",159,87354.687,0
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B0892Q764V,53:49.2,4,Versatile dress,"Overall, this was a pretty dress. It is very versatile. It will work well for a business casual office or a teacher. It is a nice dress to wear to services. It was fairly comfortable. It just fit right on. The size is pretty forgiving. It is ncie and loose. The print was pretty, and like the picture.<br /><br />A few cons as to why I took off a star. It was a little thin. This made it more comfortable, but I wish it was a little more substantial. It was still good quality, though. Also, on me it looked fine, but not spectacular.<br /><br />I think it is a really nice dress, though, and will work well for a lot of people. It is easy to care for. It seemed to be a good value. Overall, I would recommend it.",160,150778.006,0
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B088GW3K76,59:05.4,5,"Nice, solid ring",This ring was lovely. It was pretty. It was a good size. It is pretty versatile and will work for a great deal of settings and people.<br /><br />I thought it was unique. It came in a nice jewelry box. The quality seemed good.<br /><br />It was very comfortable to wear. It was flattering on. I felt it was reasonable. I would recommend it.,161,270316.169,0
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B089ZVRJDX,17:18.6,4,Pretty,"This dress is very pretty. It has a very nice cut that is flattering. I felt like it was thinning. I also liked that the material was so soft. It was stretchy so the size was forgiving as well. It had a belt.<br /><br />The quality was good. It seemed well made.<br /><br />The only reason I took off a star was I felt it was a bit thin. I would have preferred if it was a little bit thicker. It is also a fairly short dress. I am short, and for me it was fine, but do pay attention to length.<br /><br />I felt like it was very versatile. It is nice for a casual day out. Overall, I did like it and would recommend it.",162,1225093.237,0
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B085QGJ4ZK,25:28.9,5,Pretty,"I love the vintage look of this dress.<br />This is a cute dress for my daughter. I liked it. I thought it was flattering. I thought the fit was pretty good. I thought that it was unique and looked good.<br /><br />The dress was relatively comfortable. The fit was okay. It wasn't too hot, which for me is important since we live in Florida.<br /><br />I thought it seemed trendy. It felt durable and the fabric was relatively soft. It would work in a wide variety of settings.<br /><br />It was as described and I would recommend it.",163,943690.237,0
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B08C4PJ5MM,54:10.6,5,Pretty,I liked the purple and the moon and butterfly. I thought it was unusual.<br /><br />This shirt is very comfortable.  It fits well and feels very good. We have other products from this company and have been happy with them.<br /><br />It is easy to wash and wear.<br /><br />It was very soft.<br /><br />It feels durable. I am pleased with the quality. It is reasonably priced. I would recommend this.<br /><br />The print was really cute.,164,1549721.676,0
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B08DHV1XM6,35:27.6,5,So pretty,I love how unique these sandals are. They really are one of a kind.<br /><br />These shoes are very trendy. They look very snazzy. They really stand out.<br />These are nice for going out.  The fit is fine. They feel very solid and well made. They seem durable.  We have other products from this company and have been happy with them.<br />They seemed to be high quality. They went on and off easily.,165,754877.02,0
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B08CZGP89W,37:33.9,5,Very pretty,This butterfly was lovely.<br /><br />This necklace was lovely. It was pretty. It is pretty versatile and will work for a great deal of settings and people. I think it would be good for anyone from a child to an adult.<br /><br />I thought it was unique. It came packaged nicely. It would make a good gift. The quality seemed good.<br /><br />It was very comfortable to wear. It was flattering on. I felt it was reasonable. I would recommend it.<br /><br />It is nice to get real sterling silver.,166,126.364,0
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B08CZ5DTPM,39:48.2,5,Cute dress,"This is a cute dress. I liked it. I thought it was flattering. I thought the fit was pretty good. I thought that it was unique and looked good.<br /><br />The dress was relatively comfortable. The fit was okay. It wasn't too hot, which for me is important since we live in Florida.<br /><br />It wasn't too hard to clean. I thought it seemed trendy. It felt durable and the fabric was relatively soft. It would work in a wide variety of settings.<br /><br />It was as described and I would recommend it.",167,532934.238,0
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B085R8G43N,23:26.7,5,So cute,"I liked this bathing suit for my daughter. It was nice that it covered so much so it protected her from the sun and we didn't need to use as much sunscreen. She also loved that it was a unicorn.  We live in Florida, where it is often hot, so we could use lots of bathing suits. This suit was unique but it was flattering. It fit fine!<br /><br />I was happy with the quality. The fabric felt sufficiently thick. It did fine while swimming. It worked well and washed just fine.<br /><br />I really like bathing suits that are different, which is why I liked this. I would recommend this.",168,2618.57,0
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B07BZG4JPX,54:16.6,5,Lovely,"This mom necklace was lovely. It was pretty. You could see the diamonds.  It is pretty versatile and will work for a great deal of settings.<br /><br />I thought it was unique. It came packaged nicely. It would make a good gift for Mother's Day or her birthday. The quality seemed good.<br /><br />It was very comfortable to wear. It was flattering on. I felt it was reasonable for real diamonds.<br /><br />The chain did come with a knot, which was a bit frustrating, but we got it out.<br /><br /> I would recommend it.<br /><br />It is nice to get real sterling silver.",169,1179049.825,0
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B08DKRVQ5G,17:10.7,5,Nice set,I love the symbolism of this mother/daughter necklace. It is so sweet.<br /><br />This necklace was lovely. It was pretty. It is pretty versatile and will work for a great deal of settings and people. I think it would be good for anyone from a child to an adult.<br /><br />I thought it was unique. It came packaged nicely. It would make a good gift. The quality seemed good.<br /><br />It was very comfortable to wear. It was flattering on. I felt it was reasonable. I would recommend it.<br /><br />It is nice to get real sterling silver.,170,188574.116,0
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B07K31G771,03:49.6,5,Very pretty,"This is a lovely dress. It is good for a special occasion. I liked it. I thought it was flattering. I thought the fit was pretty good. I thought that it was unique and looked good.<br /><br />The dress was relatively comfortable. The fit was okay. It wasn't too hot, which for me is important since we live in Florida.<br /><br />It felt durable and the fabric was relatively soft.<br /><br />It was as described and I would recommend it.<br /><br />I thought it seemed trendy.",171,449198.94,0
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B08FT78B7N,50:20.9,4,unique!,"These star earrings, earcuffs were really unique.<br /><br />They were pretty. They are pretty versatile and will work for a great deal of settings and people.<br /><br />I thought these were unique. They came packaged nicely. The quality seemed good.<br /><br />They were very comfortable to wear. They were flattering on. They felt secure on my ears. I thought they were a reasonable value. I would recommend them.<br /><br />It is nice that they are real sterling silver.",172,333991.313,0
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B08HGT9R7M,40:24.2,5,Great gift,This is a great gift for a mother-in-law.<br /><br />This necklace was lovely. It was pretty. It is pretty versatile and will work for a great deal of settings and people.<br /><br />I thought it was unique. It came packaged nicely. It would make a good gift. The quality seemed good.<br /><br />It was very comfortable to wear. It was flattering on. I felt it was reasonable. I would recommend it.<br /><br />It is nice to get real sterling silver.,173,107403.232,0
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B088K1WKTF,38:35.4,4,Nice shirt,This is great for exercise. It is flattering and works well. My only issue is it was pretty tight for my regular size. I would definitely recommend sizing up unless you like very tight. I find a lot of workout shirts are like this.<br /><br />It is easy to wash and wear.  It has a nice look to it. It is flattering. The material helps keep you cool.<br /><br />It feels durable. I am pleased with the quality. It is reasonably priced. I would recommend this.,174,140291.261,0
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B08BFKBVK7,00:38.3,5,Cute,"This is a cute dress. I liked it. I thought it was flattering. I thought the fit was pretty good. I thought that it was unique and looked good.<br /><br />The dress was relatively comfortable. The fit was okay. It wasn't too hot, which for me is important since we live in Florida.<br /><br />It wasn't too hard to clean. I thought it seemed trendy. It felt durable and the fabric was relatively soft. It would work in a wide variety of settings.<br /><br />It was as described and I would recommend it.",175,213722.899,0
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B08H8M1M45,02:05.9,5,Very pretty,I liked this off the shoulder top.<br /><br />This shirt is very comfortable. It is very versatile and can be worn many places.  It fits well and feels very good. We have other products from this company and have been happy with them.<br /><br />It is easy to wash and wear. We wear shirts like these all the time because we would rather be comfortable. It has a nice look to them. It is flattering.<br /><br />It was very soft.<br /><br />The fit was good.<br /><br />It feels durable. I am pleased with the quality. It is reasonably priced. I would recommend this.,176,87.535,0
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B08G195JNW,05:40.6,5,So pretty,"This is a lovely dress. It is good for a special occasion. I liked it. I thought it was flattering. I thought the fit was pretty good. I thought that it was unique and looked good.<br /><br />I think this was a very good deal for such a lovely fancy dress.<br /><br />The dress was relatively comfortable. The fit was okay. It wasn't too hot, which for me is important since we live in Florida.<br /><br />I thought it seemed trendy. It felt durable and the fabric was relatively soft. It would work in a wide variety of settings.<br /><br />It was as described and I would recommend it.",177,214.757,0
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B087T9JQP3,42:51.3,4,Cute dresses,"These dresses are cute. The print was bright and vibrant. It is nice that you get two. They looked just like the picture. They were very comfortable for my kids to wear. The only reason I took off a star was I didn't love the material. It was a little unusual. It was light, but I just didn't care for it as much. The kids seemed fine with it. Overall, I would recommend it.",178,38230.67,0
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B08B7X4MBC,41:35.1,3,Didn't work for me,"These just seemed way smaller than in the picture. I felt like they did not go down at all. They were also really thin and I felt like everything would be showing (not a good look for me after 5 kids). The material is stretchy and does seem high quality. It is a good deal for three of them. I am letting my teenage daughter wear them for her in the house exercises. So I think they can work, depending on what you want them for.",179,21523.816,0
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B08FZQ9X79,39:21.3,5,So cute,"My daughter likes the cropped look. It is so cute.<br /><br />This sweatshirt is very comfortable. It is very soft to wear. It is very nice.<br /><br />It washed just fine. It helped keep her warm. It is easy to put on and off.<br /><br />It is flattering and looks attractive. It seems durable and well made. The fit is fine. It is a good thickness, not too hot but nice coverage. It would make a nice gift.  I would recommend it.",180,309466.191,0
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B08HYGTVXN,54:56.1,5,Cute dress,I really liked this dress. I thought it was so cute. It really was flattering. It was just a very nice shape. It was comfortable to wear. It would work for many different places and people. I thought the quality seemed good. It seemed very well made. It was just comfrotable to wear. I really like the way to puff sleeves work. I also think it hides problems spots. I would recommend it.,181,807334.833,0
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B08F46CJ5L,09:42.9,5,Pretty,"This is a two piece dress.<br /><br />This is a lovely dress. It is good for a special occasion. I liked it. I thought it was flattering. I thought the fit was pretty good. I thought that it was unique and looked good.<br /><br />The dress was relatively comfortable. The fit was okay. It wasn't too hot, which for me is important since we live in Florida.<br /><br />I thought it seemed trendy. It felt durable and the fabric was relatively soft. It would work in a wide variety of settings.<br /><br />It was as described and I would recommend it.",182,274486.762,0
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B0873Z1W8J,43:28.5,5,Pretty,These earrings were lovely. They were pretty. They are pretty versatile and will work for a great deal of settings and people. I think they would be good for anyone from a child to an adult.<br /><br />I thought these were unique. They came packaged nicely. The quality seemed good.<br /><br />They were very comfortable to wear. They were flattering on. They felt secure on my ears. I thought they were a reasonable value. I would recommend them.<br /><br />It is nice that they are real sterling silver. I also like that the stones are real.,183,1290825.6,0
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B08D37S8VM,10:55.8,5,Nice black dress,This is an attractive dress. It is very pretty. It seems like it is nice quality. I like that it is comfortable but that you can wear it to work. It seems very stylish. It has a nice shape. The fabric is soft and feels very well made. I think you can wear it for going out too - it is pretty versatile. We have many items from this brand and have been pleased with the quality and durability. I would recommend it.,184,170847.262,0
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B08JZ39Q11,41:37.0,5,Very pretty,I liked all the crystals on this watch. It made it pretty.<br /><br />This watch was attractive. It had a very smooth and sleek look. It looks very nice on the wrist.<br /><br />It is very flattering. It fits well on. It is very comfortable to wear. It goes on and off easily.<br /><br />It worked without a problem. It kept good time.<br /><br />The quality is very good. This would make a very good gift for someone.<br /><br />The price is reasonable. I would recommend it.,185,765041.237,0
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B08HYTVNLL,07:51.6,5,Unique,This necklace was lovely. It was pretty. It is pretty versatile and will work for a great deal of settings and people. I think it would be good for anyone from a child to an adult.<br /><br />I thought it was unique. It came packaged nicely. It would make a good gift. The quality seemed good.<br /><br />It was very comfortable to wear. It was flattering on. I felt it was reasonable. I would recommend it.<br /><br />It is nice to get real sterling silver.,186,804374.56,0
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B08HRWKD53,02:12.5,5,So soft,"This is great. It is so soft. My daughter loves it. She really likes snuggling in it. They really love unicorns, so this is perfect. The qaulity is fine. It seemed well made. It was nice and thick. This would make a really great gift. t is a good size. It looks just like the picture. I would recommend it.",187,154460.908,0
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B07XHHWJ57,40:39.3,4,Cute dress,"This is a cute dress for my daughter. I liked it. I thought it was flattering. I thought the fit was pretty good. I thought that it was unique and looked good.<br /><br />The dress was relatively comfortable. The fit was okay. It wasn't too hot, which for me is important since we live in Florida.<br /><br />I thought it seemed trendy. It felt durable and the fabric was relatively soft. It would work in a wide variety of settings.<br /><br />It was as described and I would recommend it.",188,265106.839,0
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B08BNG9W4M,59:59.6,5,So cute,This was very cute. My teen daughter liked it a lot.<br /><br />This shirt is very comfortable. It is very versatile and can be worn many places.  It fits well and feels very good. We have other products from this company and have been happy with them.<br /><br />It is easy to wash and wear. We wear shirts like these all the time because we would rather be comfortable. It has a nice look to them. It is flattering.<br /><br />It was very soft. It felt great on.<br /><br />The fit was good.<br /><br />It feels durable. I am pleased with the quality. It is reasonably priced. I would recommend this.<br /><br />The print was really cute.,189,1160.295,0
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B08MQ7P8WQ,37:58.4,5,So sweet,I loved the horses and the very sweet sentiment.<br /><br />This necklace was lovely. It was pretty. It is pretty versatile and will work for a great deal of settings and people. I think it would be good for anyone from a child to an adult.<br /><br />I thought it was unique. It came packaged nicely. It would make a good gift. The quality seemed good.<br /><br />It was very comfortable to wear. It was flattering on. I felt it was reasonable. I would recommend it.<br /><br />It is nice to get real sterling silver.,190,257878.768,0
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B08KG7RB8J,24:37.5,5,So sweet,These are so sweet for my daughter! These slippers are so soft! They are very comfortable. The fit is fine. They feel wonderful on your feet. They look so nice. They are warm. They are great to wear around the house. The quality seems very nice. They are durable. I think they will last a long time. They would make a nice gift for someone. I would highly recommend them.,191,366399.116,0
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B07XYY4DK5,27:22.8,5,Nice dress,This dress is very nice. It is nice and thick. It is very comfortable. It looks cute. It is cute that it has the shrug look. It feels well made. The quality is very good. It seems like it would be good for many places - work or going out and anything. The fit was good. It looks just like the picture. I would recommend it.,192,777765.363,0
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B08C7M24F3,14:16.3,5,So pretty,"My daughter liked this Repunzel dress.<br /><br />This costume was very nice. It is great for Halloween or just for playing pretend. It looked really authentic. It was well made.<br /><br />They found it easy to put on and off. It was fairly comfortable. I thought there was really a lot to it. Quality and durability were good. I would recommend it.<br />It was so sparkly. It was also nice that it came with so many accessories. A crown, wand, necklace, gloves and more! Really impressive. I would highly recommend this.<br />It seemed nicer than a lot of the costumes you get.",193,773213.446,0
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B0BLVDT5QW,15:32.9,5,Very pretty,This was so pretty. I like that it is a locket. It is so sweet.<br /><br />This necklace was lovely. It was pretty. It is pretty versatile and will work for a great deal of settings and people. I think it would be good for anyone from a child to an adult.<br /><br />I thought it was unique. It came packaged nicely. It would make a good gift. The quality seemed good.<br /><br />It was very comfortable to wear. It was flattering on. I felt it was reasonable. I would recommend it.<br /><br />It is nice to get real sterling silver.,194,76.64,0
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B08NWM7R2F,23:54.3,5,Very cute,These slippers are so soft! They are very comfortable for my daughter. The fit is fine.  They look nice. They are warm. They are great to wear around the house. The quality seems very nice. They are durable. I think they will last a long time. They would make a nice gift for someone. I would highly recommend them.,195,695301.356,0
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B08L3HXBM3,33:20.3,5,So pretty,I liked the color of the pearls in this.<br /><br />These earrings were lovely. They were pretty. They are pretty versatile and will work for a great deal of settings and people. I think they would be good for anyone from a child to an adult.<br /><br />I thought these were unique. They came packaged nicely. The quality seemed good.<br /><br />They were very comfortable to wear. They were flattering on. They felt secure on my ears. I thought they were a reasonable value. I would recommend them.<br /><br />It is nice that they are real sterling silver.,196,566.005,0
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B08J2PNGY6,32:31.7,5,Pretty,"I like the shape of skater dresses becuase I think they are flattering. This is a pretty dress. I liked it. I thought it was flattering. I thought the fit was pretty good. I thought that it was unique and looked good.<br /><br />The dress was relatively comfortable. The fit was okay. It wasn't too hot, which for me is important since we live in Florida.<br /><br />It wasn't too hard to clean. I thought it seemed trendy. It felt durable and the fabric was relatively soft. It would work in a wide variety of settings.<br /><br />It was as described and I would recommend it.",197,64751.4,0
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B08LST3L4G,03:40.5,4,Cute dress,"I liked the way it had sheer spots. It made it pretty unique. This is a cute dress. I liked it. I thought it was flattering. I thought the fit was pretty good. I thought that it was unique and looked good.<br /><br />It was a little thin, which is why I took off a star but it was fine. I got the black so you couldn't see through it. It was also really comfortable.<br /><br />The dress was relatively comfortable. The fit was okay. It wasn't too hot, which for me is important since we live in Florida.<br /><br />It wasn't too hard to clean. I thought it seemed trendy. It felt durable and the fabric was relatively soft. It would work in a wide variety of settings.<br /><br />It was as described and I would recommend it.",198,91868.79,0
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B07T9GW34L,36:14.9,4,Pretty,It i a pretty heart. The diamonds are small but they are there. It is a pretty dainty piece.<br /><br />This necklace was pretty. It is pretty versatile and will work for a great deal of settings and people. I think it would be good for anyone from a child to an adult.<br /><br />I thought it was unique. It came packaged nicely. It would make a good gift. The quality seemed good.<br /><br />It was very comfortable to wear. It was flattering on. I felt it was reasonable. I would recommend it.<br /><br />It is nice to get real sterling silver.,199,106354.421,0
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B08N4G48QR,38:55.8,5,Lovely,I loved this watch. It was so pretty.<br />This watch was attractive. It had a very smooth and sleek look. It looks very nice on the wrist.<br /><br />It is very flattering. It fits well on. It is very comfortable to wear. It goes on and off easily.<br /><br />It worked without a problem. It kept good time.<br /><br />The quality is very good. This would make a very good gift for someone.<br /><br />The price is reasonable. I would recommend it.,200,160.874,0
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B07C135P1F,58:58.7,4,Pretty,This shirt is very comfortable. It is very versatile and can be worn many places.  It fits well and feels very good. We have other products from this company and have been happy with them.<br /><br />It is easy to wash and wear. We wear shirts like these all the time because we would rather be comfortable. It has a nice look to them. It is flattering.<br /><br />It was very soft. It felt great on.<br /><br />The fit was good.<br /><br />It feels durable. I am pleased with the quality. It is reasonably priced. I would recommend this.<br /><br />My only issue was it was a little thin and that is why I took off a star.<br /><br />The print was really cute.,201,2398802.931,0
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B08LVN2LFV,20:46.5,4,Pretty,"These are very pretty. They look very nie. They look better than a lot of the plain types that you see. You did have to put eveyrthing together, and that did take a little while. So you have to plan for that and it can be a little frustrating.  But once you have them done, they worked well and were easy to use. They weren't a bad deal for how nice they looked. Overall, as long as you are okay spending a few mintues on them, they are very nice.",202,951707.833,0
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B08R8KP37W,12:55.5,5,So cute,"I liked this bathing suit for my daughter. She loves unicorns so she loved that. We live in Florida, where it is often hot, so we could use lots of bathing suits. This suit was unique but it was flattering. It fit fine!<br /><br />I was happy with the quality. The fabric felt sufficiently thick. It did fine while swimming. It worked well and washed just fine.<br /><br />She was comfortable in it. I would recommend this.",203,431528.927,0
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B08P5F9X4H,10:15.2,5,Great for science lovers,This shirt is great for someone who loved science. It really is unique.<br /><br />This shirt is very comfortable. It is very versatile and can be worn many places.  It fits well and feels very good. We have other products from this company and have been happy with them.<br /><br />It is easy to wash and wear. We wear shirts like these all the time because we would rather be comfortable. It has a nice look to them. It is flattering.<br /><br />It was very soft. It felt great on.<br /><br />The fit was good.<br /><br />It feels durable. I am pleased with the quality. It is reasonably priced. I would recommend this.<br /><br />The print was really cute.,204,97039.782,0
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B08KS4CH32,12:35.2,4,retty,"I liked this Swing Floral Flared Sundress. I thought it was flattering. I thought the fit was pretty good. I thought that it was unique and looked good.<br /><br />The only thing that bothered me a little is it is a bit thin. It makes it comfortable, but I prefer it to be a little thicker and that is why I took off a star.<br /><br />The dress was relatively comfortable. The fit was okay. It wasn't too hot, which for me is important since we live in Florida.<br /><br />It wasn't too hard to clean. I thought it seemed trendy. It felt durable and the fabric was relatively soft. It would work in a wide variety of settings.<br /><br />It was as described and I would recommend it.",205,306139.994,0
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B08QRQR5JJ,55:03.6,4,Cute,"This is a cute dress. I liked it. I thought it was flattering. I thought the fit was a not perfect, which is why I took off a star. It has no stretch so the size I normally get in every type of dress was a little small. Because of the way it has a seem on the thighs, it might be problematic for someone who is larger there. Other than that, I thought that it was unique and looked good.<br /><br />It wasn't too hot, which for me is important since we live in Florida.<br /><br />It wasn't too hard to clean. I thought it seemed trendy. It felt durable and the fabric was relatively soft. It would work in a wide variety of settings.<br /><br />It was as described and I would recommend it.",206,564148.385,0
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B08RCMS33X,19:49.5,4,Sparkly,"I was a little unsure abotut this dress. There were things I really liked. It was very sparkly. The color was beautiful. It seemed well made. The condition was good. It was stretchy. The overally fit on me was not great. It was big at the top. I really wish they had put in a tiny snap so wouldn't need to worry about it gaping. It was mostly comfortable, but you could still feela bit of that scratchy sequins feeling. Also, this dress does not hide any problem areas. So if you have a bit of a stomach, it will make it very obvious. The embellishments on the shoulders were different, but I thought just kind of looked okay. I really think whether this works for you is going to depend on your body type. I think it can really be beautiful for someone, but it has to fit right.",207,131085.841,0
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B08M5RX7D4,33:25.1,4,Sparkly,"This is a lovely dress. It is good for a special occasion. I liked it. I thought it was flattering. I thought the fit was pretty good. I thought that it was unique and looked good.<br /><br />The dress was relatively comfortable. The fit was okay. It wasn't too hot, which for me is important since we live in Florida.<br /><br />It felt durable and the fabric was relatively soft.<br /><br />It was as described and I would recommend it.<br /><br />I thought it seemed trendy.",208,562415.663,0
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B08TRDGJMH,28:25.0,5,Pretty,"I liked this ruffle dress. It was comfy. I put a belt with it, and thought that helped.<br /><br />This is a cute dress. I liked it. I thought it was flattering. I thought the fit was pretty good. I thought that it was unique and looked good.<br /><br />The dress was relatively comfortable. The fit was okay. It wasn't too hot, which for me is important since we live in Florida.<br /><br />It wasn't too hard to clean. I thought it seemed trendy. It felt durable and the fabric was relatively soft. It would work in a wide variety of settings.<br /><br />It was as described and I would recommend it.",209,60899.859,0
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B08PNKZH64,30:24.7,5,Unique,"I really liked this lace dress. It was so unique. I liked the way you could hitch the side up. It was feminine and sweet. It is also very adjustable with the laces, which is good for the fit.<br /><br />This is a cute dress. I liked it. I thought it was flattering. I thought the fit was pretty good. I thought that it was unique and looked good.<br /><br />The dress was relatively comfortable. The fit was okay. It wasn't too hot, which for me is important since we live in Florida.<br /><br />It wasn't too hard to clean. I thought it seemed trendy. It felt durable and the fabric was relatively soft. It would work in a wide variety of settings.<br /><br />It was as described and I would recommend it.",210,119.664,0
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B08TRGB4CL,39:39.0,5,Pretty,"This dress was pretty. It was feminine and nice. It was good to wear on a spring or summer day. The fit was pretty good. It fit as it should. It was comfortable. I like dresses that just pull over and are easy to wear. It has stretch to it. I thought the quality was fine. The print looked like the picture. I think this shape is pretty flattering and good with hiding problem areas. Overall, I liked it and would recommend it.",211,184154.32,0
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B08QMXRCFJ,35:15.7,4,Cute!,"This dress was cute. I thought it looked good and was reasonable when you consider how much the original would be. It looked pretty. I liked the color and the sparkling strawberries. The fit was pretty good. I had two issues, which is why I removed a star. First it was a little uncomfortable. Not so much that I wouldn't not wear it but enough for me to take off a star. The second is that the top is just so revealing that it really requires a whole shirt under. It's not just low cleavage - it kind of shows half of everything. So I will layer it. But despite these I still really liked it and do plan on wearing it. It does look like the picture and would be a fun summer or spring dress.",212,521736.766,0
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B08T6HBG5C,42:58.3,5,Vibrant,"This is a cute skirt. I liked it. I thought it was flattering. I thought the fit was pretty good. I thought that it was unique and looked good.<br /><br />The skirt was relatively comfortable. The fit was okay. It wasn't too hot, which for me is important since we live in Florida.<br /><br />It wasn't too hard to clean. I thought it seemed trendy. It felt durable and the fabric was relatively soft. It would work in a wide variety of settings.<br /><br />It was as described and I would recommend it.",213,462.583,0
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B08NDLCPXH,08:30.3,5,Adorable,"This is good for Fourth of July for your unicorn loving little girl.<br /><br />This is very lovely. My kids love unicorns so they really like this. The dress is so sweet. I think we will use it for pictures. They can wear it as a costume or just a fancy dress. The headband is very pretty. It looks just like the picture.<br /><br />The quality is pretty good. It seems well made.<br /><br />They really like how it has fabric that comes down. That is very unusual, and really sets it apart. It feels very princesslike for them.<br /><br />I would recommend it.",214,318331.965,0
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B08JCBR734,16:09.1,5,Pretty,"We like flowers so this was nice.<br /><br />This ring was lovely. It was pretty. It was dainty, but not too small. It is pretty versatile and will work for a great deal of settings and people. I think it would be good for anyone from an older child to an adult.<br /><br />I thought it was unique. The quality seemed good.<br /><br />It was very comfortable to wear. It was flattering on. I felt it was reasonable. I would recommend it.",215,252458.845,0
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B08QCV7GPL,11:33.6,5,Pretty dress,"This is a cute dress. I liked it. I thought it was flattering. I thought the fit was pretty good. I thought that it was unique and looked good.<br /><br />The dress was relatively comfortable. The fit was okay. It wasn't too hot, which for me is important since we live in Florida.<br /><br />It wasn't too hard to clean. I thought it seemed trendy. It felt durable and the fabric was relatively soft. It would work in a wide variety of settings.<br /><br />It was as described and I would recommend it.",216,640524.487,0
